ABN,Charity_Legal_Name,State,Postcode,Charity_Size,Operates_in_VIC,PBI,Preventing_or_relieving_suffering_of_animals,Advancing_Culture,Advancing_Education,Advancing_Health,Promote_or_oppose_a_change_to_law__government_poll_or_prac,Advancing_natual_environment,Promoting_or_protecting_human_rights,Purposes_beneficial_to_ther_general_public_and_other_analogous,Promoting_reconciliation__mutual_respect_and_tolerance,Advancing_Religion,Advancing_social_or_public_welfare,Advancing_security_or_safety_of_Australia_or_Australian_public,Aboriginal_or_TSI,Adults,Aged_Persons,Children,Communities_Overseas,Early_Childhood,Ethnic_Groups,Families,Females,Financially_Disadvantaged,Gay_Lesbian_Bisexual,General_Community_in_Australia,Males,Migrants_Refugees_or_Asylum_Seekers,Other_Beneficiaries,Other_Charities,People_at_risk_of_homelessness,People_with_Chronic_Illness,People_with_Disabilities,Pre_Post_Release_Offenders,Rural_Regional_Remote_Communities,Unemployed_Person,Veterans_or_their_families,Victims_of_crime,Victims_of_Disasters,Youth
63851141493,Wonthaggi Kindergartens Incorporated,VIC,3995,Small,Y,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,
63854292415,Doncaster-Templestowe Historical Society Incorporated,VIC,3109,Small,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
63874477944,Melbourne Joongang Church Inc,VIC,3101,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63876115273,Leigh Presbyterian Charge,VIC,3321,Small,Y,,,,,,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,Y,
63892761059,St Catherine of Siena Catholic Primary School,VIC,3217,,Y,,,,Y,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,
63893929894,NeuroEndocrine Cancer Australia,VIC,3942,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,
63896976445,Narre Warren Christian Church Incorporated,VIC,3805,Small,,,,,,,,,,,,Y,,,,Y,,,,,Y,Y,,Y,,,,Y,,,Y,,Y,,,Y,,,,
63914724204,Alexandra Rsl Sub-Branch Building Patriotic Fund No 2578,VIC,3000,Small,Y,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,
63936088995,St Peters Anglican Church Bundoora,VIC,3083,Small,Y,,,,,,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,Y,,,,,Y,,,,,
63938424890,STEM Incubators Inc.,VIC,3167,,Y,,,,Y,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,Y,,,,,,,
63938570447,Whitehorse Active Transport Action Group Inc.,VIC,3130,Small,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,
63969938847,Mulgrave Assembly,VIC,3719,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
63973970423,The Trustee For Hma Foundation,VIC,3000,Medium,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
63984774813,Care & Hope Ministry Incorporated,VIC,3031,Small,Y,,,,,,,,,Y,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,
63985662044,Black Camp Pre-School Centre Inc,VIC,3912,Medium,Y,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,
63996541186,Ivanhoe Children's Community Co-operative Ltd,VIC,3079,Large,Y,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,
64004969019,ESA Country Ministries,VIC,3116,Medium,Y,,,,Y,,,,,Y,,Y,,,,Y,,Y,,,,,,,,Y,,,,,,,,,,,,,,Y
64005081523,Australian Breastfeeding Association,VIC,3205,Large,,,,,,Y,,,,,,,,,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,Y,,Y,Y,,,Y,Y
64005140205,The Spiritual Assembly Of The Baha'Is Of Whitehorse Limited,VIC,3131,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64008498637,United World Colleges (Australia) Trust Limited,VIC,3013,Small,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
64026986542,Far East Victoria Landcare Inc,VIC,3888,Medium,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,
64030753819,Creek Street Christian College Inc,VIC,3550,Large,Y,,,,Y,,,,,,,Y,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,Y
64047619369,Catholic Archdiocese Of Melbourne,VIC,8002,Large,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64063647374,PANDA - Perinatal Anxiety and Depression Australia Inc,VIC,3068,Large,,Y,,,,Y,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
64064031714,Monash College Pty Ltd,VIC,3000,Large,Y,,,,Y,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,
64066939786,Trustees Of The Christian Brothers,VIC,3052,Large,Y,,,,,,,,,,,Y,,,Y,,,Y,,,,,,,,Y,,Y,,,,,,,,,,,,Y
64070947143,FINANCIAL MANAGEMENT ASSOCIATION OF AUSTRALIA LIMITED,VIC,3053,Medium,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y
64071142768,AUSTRALIAN COLLEGE OF PERIOPERATIVE  NURSES LTD,VIC,3561,Medium,Y,,,,Y,Y,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,Y,Y,,Y,,,,,Y
64073889586,Christian Brothers Vic Property Ltd,VIC,3052,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64077478696,Women's Property Initiatives Ltd,VIC,3000,Large,Y,Y,,,,,,,,,,,,,Y,,,Y,,Y,Y,Y,Y,Y,Y,,,Y,,,Y,,Y,,,Y,,,,
64082321109,ISLAMIC COMMUNITY MILLI GORUS DANDENONG INCORPORATED,VIC,3175,Medium,Y,,,,,,,,,,,Y,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,Y
64107890433,Gould Group Limited,VIC,3192,Small,Y,,,,Y,,,,,,,,,,,Y,,Y,,Y,,,,,,,,,Y,,,,,,,,,,,Y
64110146126,Tunstall Square Kindergarten Inc,VIC,3109,Medium,Y,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,
64121604203,Immaculate Heart Of Mary School Newborough,VIC,3825,Large,Y,,,,Y,,,,,,,Y,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,
64122901704,Abacus Learning Centre Ltd,VIC,3915,Large,Y,Y,,,,,,,,,,,Y,,,Y,,Y,,Y,,Y,,,,,,,,,,,Y,,,,,,,Y
64131425884,Victoria Law Foundation,VIC,3000,Large,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,Y
64142154658,Tee Up For Kids Childrens Foundation,VIC,3008,Small,Y,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,Y
64147690749,SOUTHERN OCEAN ENVIRONMENTAL LINK INC.,VIC,3225,,Y,,,,,,,Y,,,,,,,Y,Y,Y,Y,,Y,Y,,Y,,Y,Y,Y,Y,,Y,,,,,,,,,,Y
64152192918,Causicare Inc.,VIC,3977,Small,Y,Y,,,,Y,,,,,,,Y,,Y,Y,Y,,,,,Y,Y,Y,Y,,Y,Y,,,Y,Y,Y,,Y,Y,Y,Y,Y,
64152785039,Southern Cross CERC,VIC,3356,Small,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64156109349,Wantok Foundation Ltd,VIC,3152,Small,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,Y,,Y,Y,,,,,,Y,
64156291173,Ducere Foundation Ltd,VIC,3181,Small,,,,,Y,,,,,,,,,,,,,Y,Y,,Y,,Y,,,,Y,,,Y,,,,,,,,,,Y
64157617802,Stella Maris Catholic Church Beaumaris,VIC,3193,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64157865462,South West Allied Health Network,VIC,3029,Small,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64162498651,AUSTRALIAN INSTITUTE OF ARCHITECTS FOUNDATION,VIC,3000,Small,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64173791072,Moreland Early Years Management Inc.,VIC,3043,Large,Y,,,,Y,,,,,,,,,,,,,,,Y,Y,Y,,,,Y,,Y,,,,,,,,,,,,
64175250762,National Council Of Jewish Women Of Australia (Vic) Incorporated,VIC,3161,Small,Y,,,,,,,,Y,,,,,,,Y,Y,,Y,,Y,,Y,,,Y,,,,,,,,,,,,,,Y
64182215455,Shree Swaminarayan Temple - Melbourne,VIC,3155,Medium,Y,,,,,,,,,,,Y,,,,Y,Y,Y,Y,Y,,Y,Y,,,Y,Y,,,Y,,,,,,,,,,Y
64185114910,Our Lady Of Fatima Rosebud Parish Bingo,VIC,3939,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,
64188130135,The Trustee For John Soh Memorial Fund,VIC,3152,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64196268647,Positive Posters Inc.,VIC,3142,Small,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64198138824,INDONESIAN MUSLIM COMMUNITY OF VICTORIA INCORPORATED,VIC,3169,Medium,Y,,,,,,,,,,Y,Y,Y,,,,,Y,Y,,Y,Y,,Y,,,,,,,,,,,,,,,,Y
64199831816,St Anthonys School Noble Park,VIC,3174,Large,Y,,,,Y,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,
64200827430,Westgate Karen Baptist Community Church Inc.,VIC,3013,,Y,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,
64226440483,Doncaster  Church Of Christ Inc,VIC,3108,Medium,Y,,,,,,,,,,,Y,,,,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,Y,,,,,,,,,,,,Y
64241210374,St Peters Anglican Church Brighton Beach,VIC,3186,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64255612676,Australian Platypus Conservancy Incor,VIC,3451,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64269198920,The Lord's Taverners Foundation,VIC,3146,Small,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,Y,,,Y,,,,,,Y,,,,,,,Y
64270128675,Australian Croatian Community Services Ltd,VIC,3011,Large,Y,Y,,,,,,,,,,,,,,,Y,,,,Y,,,Y,,Y,,,Y,,,,,,,,,,,
64274398623,Croydon Hills Community Care Inc.,VIC,3136,Small,Y,,,,,,,,,Y,,,,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,,,,,,
64275776930,St Mary's Catholic Church Castlemaine,VIC,3450,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64289880710,Minyip Progress Association Inc,VIC,3392,Small,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,
64297572798,East Beaumaris Kindergarten Inc,VIC,3193,Medium,Y,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,
64314438348,Dancehouse Inc,VIC,3054,Medium,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64318435402,Greensborough Historical Society Inc,VIC,3088,Small,,,,Y,,,,,,,,,,,,Y,Y,Y,,,,,,,,Y,,,,,,,,,,,,,,Y
64366899462,Backyard Conservation Society,VIC,3942,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64388980516,The Australian Hand Surgery Society,VIC,3065,Small,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,Y,,,,,,,
64394639683,The Miss Elizabeth Mary Hourigan Fund,VIC,3001,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,
64397266530,Access Foundation,VIC,3162,Small,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,
64426238140,Wandin & District Historical Museum Society Inc,VIC,3139,Small,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64431676960,The Tudor Choristers Incorporated,VIC,3122,Small,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64433244143,MELBOURNE CHIN ASSEMBLY OF GOD INC,VIC,3021,Small,,,,,,,,,,,,Y,,,,Y,Y,Y,,Y,Y,Y,Y,,,,Y,Y,,,,,,,,,,,,Y
64435545989,Glen Eira Kindergarten Association Inc,VIC,3165,Large,Y,,,,Y,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,
64435998300,The Trustee For Bialik College Scholarship Fund,VIC,3122,Medium,Y,,,,Y,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,Y
64450221165,Lamb Care Australia,VIC,3184,Small,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64454243274,Bendigo Diocesan Trusts Corporation,VIC,3552,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64458719917,P4T Inc,VIC,3122,Medium,Y,Y,,,Y,,,,Y,,,,,,,,,,Y,,,,,Y,,,,,Y,,,,,,,,,,,
64463643416,MELBOURNE MATU BAPTIST CHURCH,VIC,3337,Small,Y,,,,,,,,,,,Y,,,,,,,,,Y,,,,,Y,,Y,,,,,,,,,,,,
64467420252,Berry Homes Council,VIC,3152,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,
64474651651,Mama Destiny Inc,VIC,3146,Small,Y,Y,,,,,,,,,,,Y,,,Y,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,
64481013407,TRARALGON MEN'S SHED AND WOODWORKING INC,VIC,3844,,Y,,,,,,,,,,,,Y,,,Y,Y,,,,,Y,Y,Y,,Y,Y,,,,Y,Y,Y,,Y,Y,Y,,Y,
64485290628,Uca Presbytery Of Yarra Yarra,VIC,3103,Medium,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64493275301,Boroondara Stroke Support Group,VIC,3101,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,
64508937331,Lutheran Church Slovak Christ The Lord,VIC,3028,Small,Y,,,,,,,,,,,Y,,,,Y,,,Y,,Y,,,,,,,Y,,,,,,,,,,,,
64513221070,The Trustee For The Korowa Foundation Library Fund,VIC,3146,Small,Y,,,,,,,,,Y,,,,,,,,Y,,Y,,,Y,,,,,,,,,,,,,,,,,Y
64514652426,Assembly Of God Moe Newborough Inc,VIC,3825,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64522862019,Mount Burnett Observatory Inc,VIC,3781,Small,Y,,,Y,Y,,,,,,,,,,,Y,Y,Y,,Y,,,Y,,,Y,Y,,,,,,,,,,,,,Y
64536981955,Bicycles For Humanity Melbourne Australia,VIC,3195,Small,Y,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,
64537017255,The Earth Legacy Trust,VIC,3192,Small,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64540921374,St Arnaud Church Of Christ,VIC,3478,Small,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64542188630,St Dunstans Anglican Church Camberwell,VIC,3124,Small,Y,,,,,,,,,,,Y,,,,Y,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,Y,,,,,,,Y
64542751710,Frankston Wranglers Charity Club Inc,VIC,3198,Small,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,Y,,,,,,,Y
64556978080,Uca - Airport West And East Keilor Uniting Churches Link Committee,VIC,3042,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64561908901,Avoca Lodge No 213,VIC,3478,Small,Y,,,,,Y,,,,Y,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,
64571062301,Disabled Wintersports Australia Incorporated,VIC,3000,Medium,Y,Y,,,,Y,,,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,,Y,Y,,,,,,Y,,Y,,,,,Y
64574775065,Blade Shearing Heritage Foundation,VIC,3318,Small,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
64606906091,Pascoe Vale Church Of Christ,VIC,3044,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,Y,,,Y,Y,,Y,,,,,,,,,,,
64608364398,National Stem Cell Bank of Australia Ltd,VIC,3151,Small,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64612865568,Skilling Australia Foundation Ltd,VIC,3067,Small,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64618259742,Krysthl Foundation Ltd.,VIC,3170,,Y,,,,,,,,,,,,Y,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,
64621608552,"All Nations Christian Fellowship, Robinvale Inc",VIC,3549,Small,Y,,,,,,,,,,,Y,,,Y,,,,,,,Y,Y,Y,,Y,Y,,,,Y,Y,,,Y,,,Y,,
64624182084,Stawell Interchurch Council,VIC,3380,Small,Y,,,,,,,,,,,,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
64624421763,The Barnett Foundation Limited,VIC,3000,Small,Y,Y,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,
64626458562,HEALTH FUTURES AUSTRALIA LTD,VIC,3461,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64627234904,RUSTIC PATHWAYS FOUNDATION LTD.,VIC,3931,Small,Y,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y
64627633872,Our Little Caravan Ltd,VIC,3166,Small,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64630462743,NORWEGIAN COMMUNITY LANGUAGE SCHOOL LTD,VIC,3750,Small,Y,,,Y,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y
64632696809,R.A.R.E.S. FOUNDATION LIMITED,VIC,3912,Small,Y,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,
64634200445,The Centre For Public Integrity Ltd,VIC,3068,Small,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64641264093,ORYGEN YOUTH MENTAL HEALTH FOUNDATION LTD,VIC,3052,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,
64646473289,GEN: POLITICS LTD,VIC,3000,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
64656516253,TS Henty Naval Reserve Cadets,VIC,3305,Small,Y,,,,Y,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,,Y,,,,,,Y,,,,,
64674574404,DONVALE PRESCHOOL ASSOCIATION INCORPORATED,VIC,3111,,Y,,,,Y,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,
64680414789,Ballarat & Grampians Community Legal Service Inc.,VIC,3350,Large,Y,Y,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,Y,,,Y,,Y,Y,Y,Y,,,,Y
64694622665,Darebin Creek Management Committee Inc,VIC,3078,Medium,Y,,,,,,,Y,,,,,,,,Y,Y,Y,,Y,,,,,,Y,,,,,,,,,,,,,,Y
64696474336,Baptist Church Sunbury,VIC,3429,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64702897808,John F Marriott for HIV Trust,VIC,3004,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,
64725575297,Glenroy Rsl Sub-Branch Inc,VIC,3046,Large,Y,,,,,,,,,Y,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,,Y,,,
64725842484,Palliative Care South East Ltd,VIC,3977,Large,Y,Y,,,,Y,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
64729275810,Monash (Caulfield) Child Care Association Inc,VIC,3145,Large,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,
64736020809,Trans Gender Victoria Incorporated,VIC,3053,Medium,,,,,,Y,,,Y,Y,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,
64740345188,The Australian Ballet Society Inc,VIC,3006,Medium,Y,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,Y
64741121417,Rosebud Hospital Kiosk,VIC,3940,Small,Y,,,,,Y,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64746140442,Rasul Akram Association of Victoria Inc.,VIC,3802,Small,Y,Y,,,,,,,,,,,Y,,,,,,,,Y,Y,,Y,,Y,,Y,,,Y,,,,,Y,Y,Y,,
64756700342,Bentleigh Rsl Sub Branch Inc,VIC,3204,Large,Y,,,,,Y,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,
64756776050,Anglican Church Of Australia Parish Of Cranbourne,VIC,3977,Small,Y,,,,,,,,,,,Y,,,,Y,Y,Y,,Y,,Y,,,,,,,,,,,,,,,,,,Y
64760406810,The Leg-Up Foundation,VIC,3004,Small,,,,Y,Y,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
64762103425,Victorian Person Centred Services Limited,VIC,3163,Large,Y,Y,,,,,,,,,,,,,,Y,,Y,,,,Y,,,,,,,,,,Y,Y,,,,,,,Y
64780878587,One Day Studios Incorporated,VIC,3280,,Y,,,Y,Y,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,Y,Y,,,,Y
64789538406,The Trustee For Wesley College Foundation Ltd Building Fund,VIC,3004,Medium,Y,,,,Y,,,,,,,,,,Y,,,Y,,Y,,,,,,,,,,,,,,,Y,,,,,Y
64796139846,Hume Community Baptist Church,VIC,3047,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64804735113,La Trobe University,VIC,3086,Large,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64833897979,Satellite Common Equity Rental Housing Co-Operative Ltd,VIC,3337,Small,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64850560215,Anglican Parish Of Sale,VIC,3850,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64858675745,St Augustine's School Yarraville,VIC,3013,Large,Y,,,,Y,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,
64900265643,Hawthorn Citizens Youth Club Inc,VIC,3122,Small,Y,Y,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,Y,,,Y,,,,Y
64910709696,Helping Hoops Inc.,VIC,3205,Medium,Y,Y,,,,Y,,,,,Y,,Y,,,,,Y,,Y,Y,Y,,Y,,,,Y,,,,,Y,,,,,,,Y
64919835594,Anglican Trusts Corporation Of The Diocese Of Gippsland,VIC,3880,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64939210190,The Trustee For Birchall Family Foundation Trust,VIC,3804,Medium,,,,,,,,,,,,,,,,,,Y,Y,Y,,Y,,Y,,,,,,Y,Y,,Y,,,,,,Y,
64965114233,Carmel Welsh Presbyterian Church,VIC,3356,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64966908787,Cowgirls n Angels Inc,VIC,3370,,Y,,Y,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64968162803,St Brigid's Catholic Church North Fitzroy,VIC,3068,Medium,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64972569267,Hopetoun & District Neighbourhood House Inc.,VIC,3396,,Y,,,,Y,,,,,Y,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,
64974139021,Goulburn Northeast Association Of Community Centres,VIC,3720,Small,Y,,,,,,,,,Y,,,,,Y,,Y,,,Y,Y,Y,Y,Y,Y,,Y,Y,,,Y,,Y,,Y,Y,,,,Y
64977515144,The Trustee For Estate Lawrence J Cook,VIC,3353,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64986939418,Step Back Think Inc.,VIC,3186,Small,Y,,,,,,,,,,,,Y,Y,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,Y
64988733860,Oakleigh Occasional Care Co-Operative Ltd,VIC,3166,Medium,Y,,,,,,,,,,,,Y,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,
64991983051,Australasian Sonographers Association Ltd,VIC,3000,Large,Y,,,,Y,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,
65004281690,Pioneers Ministries Foundation,VIC,3130,Large,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,
65004617467,ACC Directorate,VIC,3127,Large,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,
65005924381,Vicseg New Futures,VIC,3058,Large,Y,Y,,,,,,,,,,,,,,Y,,Y,,Y,Y,Y,Y,,,,Y,Y,,,,,,,,,,,,Y
65006685856,CCI Asset Management Limited,VIC,3000,Large,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,
65016845767,Animals Australia Federation,VIC,3051,Large,,,Y,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,
65035982612,The Trustee For David Syme Charitable Trust,VIC,3163,Small,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,
65043285064,David House Fellowship Inc,VIC,3165,Small,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,
65046955147,Princes Hill Community Centre Inc,VIC,3054,Small,Y,,,Y,,,Y,Y,,Y,Y,,Y,,,Y,Y,,,,,,Y,,,Y,Y,,,,,,,,,,,,,
65047849803,Bendigo Diocesan Trusts Corporation,VIC,3552,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
65064790343,St. John's Greek Orthodox College,VIC,3072,Large,Y,,,,Y,,,,,,,,,,,,,Y,,,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,,Y
65070261871,Aged & Community Services Australia Incorporated,VIC,3000,Small,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65085852848,Australian Davos Connection Limited,VIC,3000,Large,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
